Anno,Position,id,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
1999-00,C,8,Minnesota Timberwolves,82,50,32,.610,5.7,7.1,3.1,6.6,47.0,0.0,0.0,0.0,0.9,1.6,59.7,2.1,4.2,6.3,1.4,1.5,0.4,1.5,0.5,4.3,0.2,0.4
1999-00,C,8,New York Knicks,82,50,32,.610,10.5,20.0,7.8,16.8,46.3,0.0,0.0,25.0,4.5,6.6,68.2,4.8,10.6,15.4,1.4,3.2,1.1,2.8,1.1,6.4,0.5,0.4
1999-00,C,10,Charlotte Hornets,82,49,33,.598,9.5,18.8,6.8,15.2,44.7,0.0,0.1,0.0,5.3,7.4,71.3,3.9,8.2,12.1,2.2,3.0,1.1,2.4,1.5,5.2,0.4,0.7
1999-00,C,10,Philadelphia 76ers,82,49,33,.598,15.0,29.1,11.5,24.0,47.8,0.0,0.1,0.0,6.2,8.7,71.4,7.1,13.1,20.2,1.8,4.8,1.7,3.3,2.2,9.3,0.6,0.3
1999-00,C,12,Seattle SuperSonics,82,45,37,.549,10.6,13.9,6.0,13.2,45.2,0.0,0.3,12.0,2.0,3.2,60.2,3.1,8.1,11.3,3.1,3.1,1.1,1.6,0.6,5.7,0.6,0.0
1999-00,C,12,Toronto Raptors,82,45,37,.549,11.2,19.4,7.0,16.4,42.5,0.0,0.0,25.0,5.4,7.0,76.3,5.7,9.9,15.6,2.0,3.3,1.0,2.1,1.7,7.5,0.7,-0.3
1999-00,C,14,Sacramento Kings,82,44,38,.537,9.2,17.5,6.6,13.0,50.5,0.1,0.3,26.9,4.2,6.0,70.0,4.2,8.9,13.2,3.5,3.1,2.0,2.0,1.3,5.8,1.1,0.7
1999-00,C,15,Detroit Pistons,82,42,40,.512,7.2,10.9,4.3,9.4,45.3,1.2,3.0,38.8,1.2,1.6,73.8,1.7,6.4,8.1,1.5,2.3,0.7,0.8,0.3,5.8,0.5,0.2
1999-00,C,15,Milwaukee Bucks,82,42,40,.512,12.9,17.0,6.9,14.2,48.4,0.0,0.1,11.1,3.2,5.0,65.0,6.2,11.1,17.3,2.0,4.0,2.5,3.0,1.0,9.6,0.7,0.0
1999-00,C,17,Orlando Magic,82,41,41,.500,7.4,17.1,6.7,15.1,44.4,0.0,0.1,25.0,3.7,4.7,78.5,1.8,5.5,7.3,1.9,2.7,0.8,0.9,1.5,4.7,0.5,0.1
1999-00,C,18,Dallas Mavericks,82,40,42,.488,14.4,29.5,11.2,24.2,46.0,1.4,3.8,37.6,5.7,7.2,79.9,4.3,11.5,15.7,4.1,4.1,2.0,3.8,1.4,8.5,1.3,0.2
1999-00,C,19,Boston Celtics,82,35,47,.427,8.7,16.1,6.6,13.6,48.8,0.0,0.1,11.1,2.8,4.0,68.1,4.4,7.5,11.9,1.9,2.8,1.2,1.3,0.9,6.8,0.4,-0.3
1999-00,C,19,Denver Nuggets,82,35,47,.427,10.5,20.7,8.3,17.2,48.2,0.7,2.3,31.9,3.5,5.0,68.7,4.0,9.9,14.0,2.0,3.4,1.1,3.6,1.4,6.4,0.7,-0.4
1999-00,C,21,Houston Rockets,82,34,48,.415,10.3,19.2,7.7,15.2,50.7,0.0,0.2,5.0,3.8,6.2,61.2,3.8,9.6,13.4,1.8,3.8,1.2,2.9,1.0,5.0,0.4,-0.5
1999-00,C,22,Cleveland Cavaliers,82,32,50,.390,9.0,12.2,5.0,10.2,49.5,0.0,0.0,0.0,2.1,3.2,66.7,3.7,6.5,10.3,1.5,3.2,1.2,1.2,0.9,6.7,0.8,-0.8
1999-00,C,23,New Jersey Nets,82,31,51,.378,10.2,10.2,4.1,9.3,44.0,0.0,0.0,100,2.0,3.2,63.1,5.7,9.5,15.1,1.7,2.9,1.0,2.4,0.8,7.0,0.7,-0.2
1999-00,C,24,Washington Wizards,82,29,53,.354,10.3,17.6,7.0,14.7,48.0,0.0,0.0,25.0,3.5,5.6,62.9,4.8,9.8,14.6,1.9,3.5,1.3,2.1,1.6,7.2,0.7,-0.9
1999-00,C,25,Atlanta Hawks,82,28,54,.341,10.2,17.0,6.1,11.4,53.7,0.0,0.0,33.3,4.7,6.8,69.2,5.1,12.7,17.8,1.5,3.3,0.7,3.8,0.8,5.5,0.3,-0.9
1999-00,C,26,Vancouver Grizzlies,82,22,60,.268,13.7,24.1,9.6,19.8,48.3,0.0,0.1,0.0,5.0,6.9,72.7,5.0,10.0,15.0,2.7,4.7,1.3,1.8,1.9,8.6,0.9,-1.9
1999-00,C,27,Golden State Warriors,79,18,61,.228,5.8,8.1,3.5,7.5,46.6,0.0,0.0,0.0,1.1,2.2,50.3,3.0,4.5,7.5,0.8,1.9,0.5,1.9,0.7,3.9,0.3,-1.1
1999-00,C,28,Chicago Bulls,82,17,65,.207,9.0,10.9,4.0,9.8,41.1,0.0,0.1,14.3,2.8,4.5,62.1,3.7,7.5,11.1,2.8,3.5,0.8,1.1,1.0,6.4,1.0,-1.7
1999-00,C,29,Los Angeles Clippers,82,15,67,.183,16.3,28.6,12.0,26.5,45.2,0.0,0.1,9.1,4.6,6.9,66.9,5.4,13.0,18.4,2.3,5.6,1.6,3.9,1.9,9.0,0.7,-4.1
1999-00,G,1,Los Angeles Lakers,82,67,15,.817,26.4,53.2,19.2,45.6,42.1,3.1,9.4,33.2,11.7,14.7,80.0,4.4,14.4,18.8,15.1,7.6,4.6,1.6,2.5,11.1,1.4,4.4
1999-00,G,2,Portland Trail Blazers,82,59,23,.720,19.0,40.3,14.8,33.0,45.0,3.5,9.0,38.4,7.2,8.9,80.6,3.4,7.3,10.7,11.2,6.0,3.4,0.6,1.6,8.4,0.6,2.8
1999-00,G,3,Indiana Pacers,82,56,26,.683,24.0,52.7,18.9,41.1,45.9,4.5,11.1,40.0,10.5,12.2,86.1,2.1,10.9,13.0,17.4,7.0,3.9,1.1,1.6,8.2,1.3,2.2
1999-00,G,4,Utah Jazz,82,55,27,.671,18.4,35.9,13.6,29.1,46.5,2.2,5.6,40.1,6.5,7.5,86.7,1.6,6.1,7.7,16.7,5.6,3.7,0.5,1.5,8.0,1.3,1.8
1999-00,G,5,Phoenix Suns,82,53,29,.646,20.5,40.3,14.8,34.7,42.6,2.6,7.6,34.7,8.1,10.4,78.0,3.4,11.9,15.3,16.4,7.0,4.4,1.3,1.8,8.5,1.0,2.3
1999-00,G,5,San Antonio Spurs,82,53,29,.646,23.5,39.2,14.7,33.2,44.2,3.8,10.0,38.4,6.0,7.8,76.9,2.1,9.0,11.1,14.8,7.3,3.8,0.6,1.7,7.8,0.8,2.9
1999-00,G,7,Miami Heat,82,52,30,.634,19.6,31.3,11.5,28.9,39.9,3.8,10.5,35.8,4.5,5.7,78.9,1.9,9.3,11.2,14.5,6.1,3.5,0.6,1.3,7.9,0.7,1.1
1999-00,G,8,Minnesota Timberwolves,82,50,32,.610,20.9,42.3,16.7,37.5,44.5,2.2,6.5,33.7,6.7,8.2,82.4,3.4,9.0,12.4,15.6,6.0,4.1,0.8,1.8,8.5,0.7,1.1
1999-00,G,8,New York Knicks,82,50,32,.610,25.4,50.2,18.9,42.2,44.7,3.5,9.2,38.7,8.9,10.6,84.3,1.6,10.9,12.5,14.5,7.7,3.8,0.7,2.0,10.5,1.5,0.9
1999-00,G,10,Charlotte Hornets,82,49,33,.598,21.4,45.4,16.3,37.9,43.1,3.5,10.2,34.2,9.3,11.8,78.7,2.7,8.5,11.2,15.2,6.5,5.8,1.2,1.8,8.5,1.2,1.1
1999-00,G,10,Philadelphia 76ers,82,49,33,.598,23.0,48.6,18.2,43.5,41.9,1.9,5.9,32.6,10.3,14.1,72.9,3.0,9.7,12.7,16.3,7.5,5.8,0.6,3.2,9.4,1.3,0.4
1999-00,G,12,Seattle SuperSonics,82,45,37,.549,20.5,47.5,17.2,40.5,42.5,5.7,16.3,34.9,7.4,10.0,74.0,2.3,11.5,13.8,15.2,5.9,4.3,0.8,1.7,7.3,1.0,0.5
1999-00,G,12,Toronto Raptors,82,45,37,.549,23.8,54.9,20.3,46.9,43.3,4.8,12.9,37.0,9.5,11.8,80.6,3.5,10.5,14.0,15.4,6.9,4.6,2.0,2.3,9.4,0.7,0.3
1999-00,G,14,Sacramento Kings,82,44,38,.537,18.9,36.3,13.2,33.4,39.7,4.8,14.9,31.9,5.1,6.6,77.3,2.3,8.2,10.5,12.7,6.3,4.3,0.5,1.2,6.2,0.9,1.2
1999-00,G,15,Detroit Pistons,82,42,40,.512,22.9,48.3,16.4,38.4,42.7,3.7,10.4,35.5,11.8,14.5,81.1,2.7,7.7,10.4,11.5,7.5,3.9,1.0,2.2,9.5,1.7,0.4
1999-00,G,15,Milwaukee Bucks,82,42,40,.512,21.7,49.9,18.4,40.1,45.8,3.0,7.7,38.6,10.1,12.0,84.3,3.2,9.2,12.4,16.6,6.7,3.7,0.7,1.7,8.5,1.0,0.4
1999-00,G,17,Orlando Magic,82,41,41,.500,20.0,47.8,18.1,42.0,43.2,2.4,7.6,31.9,9.1,11.4,79.4,4.0,9.1,13.1,12.5,7.3,4.4,0.8,2.4,8.1,1.0,0.2
1999-00,G,18,Dallas Mavericks,82,40,42,.488,26.5,54.7,20.9,46.5,45.0,4.4,10.7,40.8,8.5,10.4,81.4,3.9,12.6,16.5,16.4,7.5,4.4,0.9,2.3,9.8,2.2,-0.3
1999-00,G,19,Boston Celtics,82,35,47,.427,24.4,48.8,18.0,41.0,43.8,3.5,9.5,36.3,9.4,12.0,78.3,3.9,11.6,15.4,13.3,7.8,6.0,1.3,2.3,11.9,1.1,0.0
1999-00,G,19,Denver Nuggets,82,35,47,.427,21.2,40.7,14.9,36.6,40.6,3.5,10.5,33.4,7.5,9.3,79.8,2.7,10.0,12.7,15.4,6.8,3.3,1.1,2.3,8.0,1.0,-0.8
1999-00,G,21,Houston Rockets,82,34,48,.415,28.4,62.5,22.5,50.8,44.2,5.6,15.6,36.2,12.0,14.9,80.6,5.0,14.0,19.0,16.7,10.1,5.0,1.7,2.8,10.8,0.9,-0.3
1999-00,G,22,Cleveland Cavaliers,82,32,50,.390,20.8,41.9,15.5,35.8,43.4,3.1,8.3,37.6,7.7,10.2,75.3,2.8,10.2,13.0,17.3,7.5,4.1,0.9,2.3,9.0,1.3,-1.3
1999-00,G,23,New Jersey Nets,82,31,51,.378,27.0,59.0,22.0,51.7,42.6,3.9,11.6,33.4,11.1,14.1,78.7,4.1,11.6,15.6,16.1,7.5,6.3,1.5,2.9,10.6,1.1,-0.2
1999-00,G,24,Washington Wizards,82,29,53,.354,19.6,43.0,15.6,37.2,42.1,2.7,7.5,36.1,9.0,11.4,79.1,2.3,7.5,9.8,14.4,6.5,3.7,0.6,2.1,8.5,1.2,-1.3
1999-00,G,25,Atlanta Hawks,82,28,54,.341,23.4,49.8,19.4,46.4,41.8,3.0,9.0,33.0,8.1,9.9,81.3,3.0,10.0,13.1,14.5,7.4,3.5,0.5,2.1,8.4,0.8,-2.4
1999-00,G,26,Vancouver Grizzlies,82,22,60,.268,20.6,41.2,15.5,35.7,43.3,2.7,7.2,37.7,7.6,9.7,77.7,3.1,7.5,10.6,13.1,7.2,4.0,1.0,2.3,8.1,0.8,-2.3
1999-00,G,27,Golden State Warriors,82,19,63,.232,23.9,47.2,18.1,45.4,39.8,3.5,10.7,32.7,7.6,10.2,74.8,4.1,10.8,14.9,15.8,7.8,5.4,0.9,2.4,10.7,0.9,-3.9
1999-00,G,28,Chicago Bulls,82,17,65,.207,26.4,46.5,17.0,43.2,39.2,3.7,11.3,33.1,8.9,11.7,75.6,2.9,11.6,14.5,13.5,10.3,5.3,1.6,2.7,10.2,1.0,-5.0
1999-00,G,29,Los Angeles Clippers,82,15,67,.183,18.2,35.0,12.7,31.3,40.7,3.3,9.7,34.0,6.3,7.6,82.4,2.8,7.4,10.2,10.2,6.1,3.3,0.4,1.4,6.4,1.0,-4.6
1998-99,,1,San Antonio Spurs,50,37,13,.740,48.3,92.8,34.8,76.2,45.6,3.4,10.4,33.0,19.8,28.3,69.8,12.3,31.7,44.0,22.0,15.2,8.4,7.0,4.9,20.2,0.1,8.1
1998-99,,1,Utah Jazz,50,37,13,.740,48.7,93.3,33.7,72.4,46.5,2.8,7.8,36.1,23.2,30.2,76.7,11.1,30.2,41.3,24.1,16.3,8.0,5.5,5.3,22.7,0.1,6.5
1998-99,,3,Portland Trail Blazers,50,35,15,.700,48.7,94.8,34.9,79.1,44.2,4.9,13.5,36.4,20.0,27.0,74.3,12.9,31.4,44.3,21.5,15.4,8.2,5.8,4.9,22.5,0.2,6.4
1998-99,,4,Indiana Pacers,50,33,17,.660,48.4,94.7,34.6,77.3,44.8,5.9,16.0,36.8,19.5,24.6,79.6,11.5,29.0,40.5,20.1,13.0,6.3,4.5,4.8,21.6,0.2,3.7
1998-99,,4,Miami Heat,50,33,17,.660,48.1,89.0,32.3,71.3,45.3,5.8,16.1,35.9,18.6,25.2,73.5,10.1,30.2,40.3,20.4,14.9,6.5,6.1,3.8,20.7,0.1,5.0
1998-99,,4,Orlando Magic,50,33,17,.660,48.2,89.5,33.7,78.9,42.8,4.5,13.5,33.0,17.5,25.0,70.0,13.8,28.9,42.7,21.3,16.4,9.9,4.3,4.8,18.7,0.1,2.6
1998-99,,7,Atlanta Hawks,50,31,19,.620,48.3,86.3,30.8,75.2,40.9,3.9,12.9,30.6,20.8,28.4,73.1,13.5,30.0,43.5,15.6,14.9,6.9,5.2,4.9,19.7,0.2,2.9
1998-99,,7,Houston Rockets,50,31,19,.620,48.3,94.2,35.1,76.0,46.2,6.7,18.3,36.8,17.3,23.7,72.9,10.7,30.8,41.5,21.2,16.2,7.7,5.2,4.9,19.2,0.1,2.3
1998-99,,7,Los Angeles Lakers,50,31,19,.620,48.2,99.0,36.8,78.7,46.8,4.8,13.7,35.2,20.5,30.1,68.3,12.3,29.6,42.0,21.9,15.1,7.8,5.7,3.9,24.6,0.1,3.0
1998-99,,10,Detroit Pistons,50,29,21,.580,48.2,90.4,33.2,74.3,44.7,5.0,13.6,36.5,19.0,25.7,74.0,12.1,28.2,40.3,20.2,15.8,8.9,4.2,4.5,22.8,0.1,3.4
1998-99,,11,Milwaukee Bucks,50,28,22,.560,48.2,91.7,35.1,76.4,45.9,4.6,12.4,37.3,16.9,23.1,73.3,11.4,27.4,38.8,20.6,14.4,8.8,4.0,3.9,22.8,0.2,1.7
1998-99,,11,Philadelphia 76ers,50,28,22,.560,48.6,89.7,33.1,77.7,42.6,2.0,7.4,26.4,21.5,29.7,72.2,14.6,28.6,43.1,18.7,16.4,10.8,5.4,5.3,23.0,0.1,2.1
1998-99,,13,New York Knicks,50,27,23,.540,48.4,86.4,32.2,74.1,43.5,4.2,11.8,35.3,17.8,24.4,73.2,11.0,30.2,41.2,19.3,16.1,7.9,5.2,4.3,22.8,0.2,1.0
1998-99,,13,Phoenix Suns,50,27,23,.540,48.2,95.6,35.9,80.1,44.9,5.2,14.0,37.2,18.5,24.3,76.0,12.0,28.4,40.3,25.0,13.6,8.9,4.0,4.1,20.4,0.1,2.3
1998-99,,13,Sacramento Kings,50,27,23,.540,48.8,100.2,38.4,86.1,44.5,5.8,18.9,30.8,17.7,25.9,68.3,14.1,31.5,45.6,22.6,16.8,8.9,4.6,4.4,20.3,0.2,-0.4
1998-99,,16,Charlotte Hornets,50,26,24,.520,48.6,92.9,33.4,74.4,44.9,5.4,14.7,36.5,20.7,27.7,74.7,9.6,29.9,39.5,22.2,15.9,8.9,4.9,4.6,22.0,0.1,-0.1
1998-99,,17,Minnesota Timberwolves,50,25,25,.500,48.1,92.9,36.8,86.5,42.5,2.4,8.2,29.8,17.0,22.9,74.3,15.1,27.8,42.9,24.4,12.8,8.5,5.4,5.2,23.7,0.1,0.4
1998-99,,17,Seattle SuperSonics,50,25,25,.500,48.4,94.9,35.1,79.5,44.2,6.2,18.0,34.4,18.4,27.1,68.1,13.5,28.4,42.0,21.7,15.3,7.9,4.0,4.5,20.9,0.2,-1.1
1998-99,,19,Toronto Raptors,50,23,27,.460,48.3,91.1,33.2,78.8,42.1,4.5,13.2,34.1,20.2,26.6,76.0,14.2,28.9,43.2,20.7,16.0,8.8,6.4,5.2,22.8,0.2,-1.6
1998-99,,20,Cleveland Cavaliers,50,22,28,.440,48.2,86.4,31.2,71.2,43.9,3.6,10.7,34.1,20.3,27.1,74.9,9.4,26.3,35.8,21.9,15.7,9.0,4.1,5.6,24.2,0.1,-1.7
1998-99,,21,Golden State Warriors,50,21,29,.420,48.5,88.3,34.6,83.5,41.5,3.2,11.3,28.7,15.9,23.5,67.6,16.3,31.2,47.5,20.7,15.4,8.3,4.4,6.1,25.4,0.1,-2.5
1998-99,,22,Boston Celtics,50,19,31,.380,48.6,93.0,36.3,83.3,43.6,5.5,15.2,36.0,14.9,21.5,69.2,13.6,29.2,42.8,21.5,16.1,9.1,5.1,5.1,23.9,0.1,-1.9
1998-99,,22,Dallas Mavericks,50,19,31,.380,48.3,91.6,35.0,80.7,43.4,4.0,11.9,33.9,17.6,24.2,72.8,12.9,29.6,42.5,18.4,13.8,7.0,5.8,4.9,21.3,0.1,-2.4
1998-99,,24,Washington Wizards,50,18,32,.360,48.2,91.2,35.4,79.4,44.5,3.6,11.6,30.9,16.9,24.0,70.5,11.9,28.1,40.0,21.3,14.7,7.9,3.9,4.2,23.0,0.1,-2.2
1998-99,,25,New Jersey Nets,50,16,34,.320,48.2,91.4,33.8,83.2,40.6,4.5,13.6,33.1,19.2,25.0,76.9,14.3,28.7,43.0,18.5,15.0,9.8,5.5,6.5,22.7,0.2,-3.8
1998-99,,26,Denver Nuggets,50,14,36,.280,48.1,93.5,33.6,79.8,42.1,6.0,18.4,32.8,20.2,26.5,76.2,12.9,27.8,40.8,19.4,14.8,7.5,5.5,5.5,22.9,0.1,-6.6
1998-99,,27,Chicago Bulls,50,13,37,.260,48.3,81.9,30.8,76.7,40.1,3.5,12.2,29.0,16.8,23.7,70.9,11.5,27.9,39.3,20.3,15.5,8.7,3.4,5.7,22.2,0.1,-9.5
1998-99,,28,Los Angeles Clippers,50,9,41,.180,48.5,90.4,34.2,80.1,42.7,4.3,13.4,32.0,17.7,24.5,72.1,13.3,25.9,39.2,16.4,15.9,8.5,4.7,5.8,24.5,0.1,-8.8
1998-99,,29,Vancouver Grizzlies,50,8,42,.160,48.7,88.9,32.9,76.8,42.8,3.0,9.1,32.7,20.2,28.2,71.7,13.0,27.2,40.2,19.3,17.0,8.4,4.0,6.6,22.5,0.2,-8.7
1998-99,F,1,San Antonio Spurs,50,37,13,.740,24.8,51.5,19.1,42.5,45.1,1.8,5.3,33.3,11.4,15.9,71.8,7.4,17.6,25.0,8.1,7.8,4.0,3.9,3.2,11.5,0.1,4.0
1998-99,F,1,Utah Jazz,50,37,13,.740,23.8,51.6,18.2,38.9,46.8,1.3,3.9,33.8,13.8,18.1,76.4,6.3,16.1,22.4,7.7,8.0,4.1,1.9,2.7,10.6,0.0,3.1
1998-99,F,3,Portland Trail Blazers,50,35,15,.700,20.8,39.2,14.0,29.7,47.1,1.5,3.6,42.5,9.7,12.9,74.9,7.2,14.5,21.7,5.6,6.6,3.4,3.0,2.1,10.8,0.1,3.3
1998-99,F,4,Indiana Pacers,50,33,17,.660,21.2,36.1,13.1,28.2,46.5,2.3,5.7,40.6,7.5,10.5,72.1,7.8,16.0,23.7,3.8,5.8,2.5,2.8,2.4,10.3,0.1,1.0
1998-99,F,4,Miami Heat,50,33,17,.660,25.1,38.6,14.6,31.7,46.0,1.9,5.5,34.3,7.5,9.9,75.9,5.6,16.6,22.2,7.5,7.7,3.5,1.8,2.0,11.1,0.0,2.5
1998-99,F,4,Orlando Magic,50,33,17,.660,32.4,58.1,22.2,52.0,42.7,3.0,9.4,32.3,10.6,16.2,65.8,9.6,20.9,30.5,11.6,11.0,6.2,3.1,3.2,11.1,0.1,1.3
1998-99,F,7,Atlanta Hawks,50,31,19,.620,21.1,39.4,14.4,34.5,41.8,1.1,3.7,29.0,9.5,12.8,73.9,6.2,12.6,18.8,3.6,6.6,2.8,1.3,2.6,9.8,0.0,0.9
1998-99,F,7,Houston Rockets,50,31,19,.620,23.1,45.6,16.7,36.4,45.9,2.9,8.3,35.1,9.2,12.8,72.1,7.1,18.3,25.4,11.3,7.7,3.7,1.9,2.7,8.9,0.0,1.2
1998-99,F,7,Los Angeles Lakers,50,31,19,.620,30.3,57.5,21.0,46.9,44.7,3.1,9.0,33.9,12.5,16.5,75.8,7.2,19.5,26.7,11.3,9.5,4.8,3.8,2.5,16.5,0.1,1.7
1998-99,F,10,Detroit Pistons,50,29,21,.580,32.8,66.2,24.1,53.1,45.4,2.0,5.9,33.0,16.0,21.5,74.5,9.9,21.9,31.8,12.8,10.9,6.2,3.3,3.8,16.2,0.1,2.2
1998-99,F,11,Milwaukee Bucks,50,28,22,.560,22.3,49.2,19.2,40.7,47.3,2.3,5.7,41.1,8.4,12.5,67.4,6.6,13.9,20.5,5.5,6.6,4.3,2.5,2.4,11.7,0.1,1.0
1998-99,F,11,Philadelphia 76ers,50,28,22,.560,19.0,27.2,10.4,24.0,43.1,0.4,1.2,32.3,6.1,9.0,67.2,7.3,13.0,20.4,3.4,6.4,3.6,4.0,1.7,10.6,0.1,0.3
1998-99,F,13,New York Knicks,50,27,23,.540,21.3,40.0,15.2,33.9,45.0,1.2,4.0,31.2,8.3,11.5,72.2,6.6,13.7,20.4,5.9,7.0,3.2,2.1,2.2,10.7,0.1,0.0
1998-99,F,13,Phoenix Suns,50,27,23,.540,27.2,56.6,21.1,44.6,47.2,3.1,7.9,38.7,11.4,15.1,75.6,7.5,16.2,23.7,9.6,7.8,4.8,2.9,2.4,12.7,0.1,1.6
1998-99,F,13,Sacramento Kings,50,27,23,.540,25.0,55.5,22.6,48.2,46.9,1.4,4.9,28.4,8.8,13.8,63.7,9.0,17.0,26.0,7.8,8.8,4.1,2.9,2.8,10.1,0.0,-0.9
1998-99,F,16,Charlotte Hornets,50,26,24,.520,20.6,39.0,14.6,32.4,44.9,1.5,4.6,33.2,8.3,11.6,71.0,5.0,16.5,21.5,5.7,6.7,2.4,2.7,2.1,9.6,0.1,-0.7
1998-99,F,17,Minnesota Timberwolves,50,25,25,.500,29.1,60.0,23.6,54.3,43.4,1.0,3.3,31.1,11.7,15.7,74.9,10.2,18.2,28.4,9.9,7.7,4.7,3.9,3.1,15.1,0.1,0.4
1998-99,F,17,Seattle SuperSonics,50,25,25,.500,23.3,42.8,16.5,36.9,44.8,1.0,2.8,35.5,8.8,14.0,63.0,9.3,16.7,26.1,7.3,7.3,2.6,2.5,2.4,11.8,0.1,-0.8
1998-99,F,19,Toronto Raptors,50,23,27,.460,36.7,73.8,27.0,62.8,43.0,1.5,5.4,28.5,18.2,23.9,76.0,12.7,24.7,37.4,15.0,12.1,6.5,5.5,4.7,17.7,0.2,-1.0
1998-99,F,20,Cleveland Cavaliers,50,22,28,.440,33.1,60.8,22.3,49.3,45.3,2.8,7.5,37.3,13.3,17.6,75.4,7.6,19.3,26.9,8.8,10.8,5.3,3.3,4.2,16.8,0.1,-1.2
1998-99,F,21,Golden State Warriors,50,21,29,.420,22.5,44.6,17.6,41.1,42.9,1.2,4.0,31.2,8.1,11.7,68.8,9.5,17.4,26.9,5.6,7.2,3.9,1.7,3.1,12.7,0.0,-0.9
1998-99,F,22,Boston Celtics,50,19,31,.380,33.6,66.9,26.5,60.7,43.7,3.5,9.8,35.5,10.4,15.9,65.1,11.2,21.7,32.9,11.1,11.0,6.6,4.2,3.7,17.2,0.1,-1.7
1998-99,F,22,Dallas Mavericks,50,19,31,.380,24.9,55.0,21.3,48.0,44.5,1.4,4.9,28.5,10.9,15.8,69.4,7.8,16.9,24.6,7.7,7.2,3.4,1.9,2.9,10.0,0.0,-1.6
1998-99,F,24,Washington Wizards,50,18,32,.360,28.6,48.4,20.2,42.5,47.4,0.8,3.0,27.6,7.2,12.0,60.5,9.5,20.1,29.7,6.9,8.7,4.2,3.4,2.2,15.9,0.1,-1.3
1998-99,F,25,New Jersey Nets,50,16,34,.320,26.6,48.1,17.9,42.9,41.7,1.0,3.1,31.8,11.2,14.8,75.8,10.6,20.4,31.0,6.6,8.3,5.8,3.7,3.8,13.7,0.1,-1.7
1998-99,F,26,Denver Nuggets,50,14,36,.280,31.8,59.2,21.7,49.3,44.1,2.3,6.9,32.9,13.5,18.6,72.2,12.0,23.1,35.1,6.1,9.8,4.9,5.1,3.9,17.2,0.1,-4.6
1998-99,F,27,Chicago Bulls,50,13,37,.260,22.6,42.5,15.9,36.4,43.5,0.8,3.0,26.8,10.0,14.4,69.0,7.3,15.8,23.0,8.5,7.4,3.3,1.4,3.2,10.2,0.1,-4.5
1998-99,F,28,Los Angeles Clippers,50,9,41,.180,30.8,63.1,23.6,54.1,43.7,3.1,8.7,35.3,12.7,17.0,75.0,9.6,17.3,26.9,7.5,10.1,5.6,2.9,3.9,16.7,0.1,-5.4
1998-99,F,29,Vancouver Grizzlies,50,8,42,.160,26.3,48.7,17.7,40.5,43.7,0.8,2.4,33.3,12.6,17.2,73.1,9.3,18.9,28.2,6.9,9.2,4.1,3.2,4.0,11.3,0.1,-4.6
1998-99,C,1,San Antonio Spurs,50,37,13,.740,15.8,39.0,14.5,28.6,50.6,0.0,0.2,12.5,10.0,14.9,66.9,6.8,17.2,24.0,4.8,4.9,2.5,5.1,2.0,7.1,0.1,2.9
1998-99,C,1,Utah Jazz,50,37,13,.740,9.1,10.7,4.1,9.4,44.0,0.0,0.1,25.0,2.4,3.8,61.5,3.2,7.4,10.6,1.1,3.1,0.5,3.1,1.3,5.3,0.1,0.9
1998-99,C,3,Portland Trail Blazers,50,35,15,.700,13.2,27.7,10.6,21.7,49.1,0.4,1.1,37.5,6.0,8.4,71.3,3.9,11.8,15.7,4.0,4.2,2.1,3.5,1.3,8.4,0.0,2.1
1998-99,C,4,Miami Heat,49,33,16,.673,7.9,19.9,7.1,13.9,51.0,0.0,0.0,0.0,5.8,8.9,64.5,3.7,7.5,11.2,1.6,2.5,0.7,3.9,0.9,4.1,0.0,1.1
1998-99,C,5,Indiana Pacers,50,33,17,.660,13.3,28.6,11.1,23.6,46.9,0.7,1.8,38.0,5.7,7.7,74.5,4.5,10.6,15.1,2.2,3.6,1.1,2.2,1.5,7.4,0.0,0.9
1998-99,C,5,Orlando Magic,50,33,17,.660,12.1,20.2,8.1,18.1,44.8,0.0,0.2,20.0,4.0,6.5,61.3,4.1,7.2,11.3,3.4,4.1,2.1,1.9,1.3,6.9,0.0,0.6
1998-99,C,7,Atlanta Hawks,50,31,19,.620,9.3,12.0,3.9,7.9,49.1,0.0,0.0,0.0,4.2,6.6,63.9,4.8,9.9,14.7,1.4,2.8,0.4,3.4,0.6,4.5,0.0,0.6
1998-99,C,7,Houston Rockets,50,31,19,.620,10.9,27.2,10.7,20.8,51.2,0.1,0.3,30.8,5.7,8.0,71.4,3.6,11.1,14.7,2.1,3.8,1.8,3.0,1.4,5.3,0.0,0.5
1998-99,C,7,Los Angeles Lakers,50,31,19,.620,14.0,36.5,14.2,26.7,53.1,0.0,0.1,0.0,8.1,14.0,58.0,6.8,12.5,19.3,3.7,4.4,1.5,2.8,1.2,9.5,0.0,0.7
1998-99,C,10,Detroit Pistons,50,29,21,.580,10.3,17.2,7.1,15.5,46.1,0.0,0.1,16.7,2.9,4.5,65.9,3.9,8.4,12.2,2.4,3.4,1.6,1.7,1.0,7.4,0.0,0.4
1998-99,C,11,Milwaukee Bucks,50,28,22,.560,9.5,13.5,5.2,10.5,49.5,0.0,0.0,0.0,3.1,5.5,57.5,5.1,7.9,13.0,1.5,2.7,1.9,2.2,1.1,7.3,0.0,0.3
