Anno,Position,TEAM,WIN%,3PM,3PA,3P%,FGM,FGA,FG%,AST,BLKA,TOV
2001,C,Vancouver Grizzlies,0.28,0.1,0.4,22.6,7.6,17.2,44.2,2.2,1.3,3.8
2001,C,Washington Wizards,0.235,0.0,0.1,27.3,5.7,11.9,48.0,1.5,1.3,3.2
2001,C,Golden State Warriors,0.207,0.1,0.4,21.2,7.6,17.6,43.4,2.6,1.9,3.9
2001,C,Chicago Bulls,0.183,0.0,0.1,22.2,3.4,8.3,41.3,2.4,1.0,2.8
2001,G,San Antonio Spurs,0.707,3.7,9.2,40.6,13.9,31.7,43.7,14.4,1.5,6.1
2001,G,Los Angeles Lakers,0.683,2.5,8.1,31.2,16.9,38.7,43.6,11.8,2.0,6.3
2001,G,Philadelphia 76ers,0.683,2.4,7.4,32.3,18.4,42.9,42.9,15.5,2.5,7.1
2001,G,Sacramento Kings,0.671,3.7,10.5,34.9,11.8,29.2,40.5,12.5,1.5,6.1
2001,G,Dallas Mavericks,0.646,4.4,11.6,38.3,20.5,46.4,44.1,16.0,2.3,7.7
2001,G,Utah Jazz,0.646,2.0,5.0,38.9,10.0,23.0,43.7,15.5,1.3,5.2
2001,G,Milwaukee Bucks,0.634,4.8,12.3,39.1,18.8,41.6,45.1,15.5,1.7,6.0
2001,G,Phoenix Suns,0.622,2.0,6.3,31.4,13.3,31.4,42.3,14.6,1.7,6.1
2001,G,Miami Heat,0.61,5.7,16.3,34.7,17.1,42.8,40.0,14.7,1.6,7.6
2001,G,Portland Trail Blazers,0.61,3.0,8.2,36.5,17.4,37.7,46.2,14.0,2.0,7.5
2001,G,New York Knicks,0.585,4.1,11.5,36.0,21.8,50.7,42.9,15.2,2.4,9.0
2001,G,Minnesota Timberwolves,0.573,2.9,7.6,37.7,14.6,33.7,43.4,14.0,1.8,5.4
2001,G,Toronto Raptors,0.573,4.7,12.5,38.0,21.4,48.7,43.9,18.3,2.3,6.9
2001,G,Charlotte Hornets,0.561,2.6,7.6,34.3,12.6,30.0,42.0,13.1,1.6,5.4
2001,G,Houston Rockets,0.549,4.8,13.4,35.8,21.1,48.4,43.6,15.7,2.8,8.8
2001,G,Seattle SuperSonics,0.537,4.2,10.5,39.6,21.7,47.2,46.0,17.3,2.9,8.5
2001,G,Orlando Magic,0.524,4.8,13.4,35.6,21.2,49.6,42.7,15.0,2.4,7.2
2001,G,Indiana Pacers,0.5,3.3,9.0,36.0,17.9,40.2,44.5,14.9,1.6,6.5
2001,G,Denver Nuggets,0.488,4.5,12.6,36.0,15.9,39.0,40.8,16.0,2.5,6.4
2001,G,Boston Celtics,0.439,3.7,10.1,36.8,16.9,39.5,42.8,12.2,2.6,8.1
2001,G,Detroit Pistons,0.39,4.5,12.4,36.5,20.9,50.9,41.1,15.0,2.3,8.1
2001,G,Los Angeles Clippers,0.378,3.1,8.5,36.1,17.6,38.8,45.4,11.1,2.2,7.7
2001,G,Cleveland Cavaliers,0.366,1.6,4.7,33.5,15.1,35.2,42.9,15.1,2.6,7.3
2001,G,New Jersey Nets,0.317,2.8,8.7,32.5,16.5,39.8,41.6,13.6,2.8,6.6
2001,G,Atlanta Hawks,0.305,3.0,8.2,36.5,14.6,35.5,41.2,12.8,2.1,7.1
2001,G,Vancouver Grizzlies,0.28,3.7,10.2,36.3,16.5,39.0,42.3,16.5,2.0,7.1
2001,G,Washington Wizards,0.232,3.3,9.9,33.0,20.8,49.4,42.0,14.6,3.5,9.4
2001,G,Golden State Warriors,0.207,2.3,7.8,29.0,13.5,35.2,38.2,15.3,2.0,6.6
2001,G,Chicago Bulls,0.183,3.3,9.2,36.5,15.3,37.2,41.2,13.0,1.5,7.5
2000,All,Los Angeles Lakers,0.817,4.2,12.8,32.9,38.3,83.4,45.9,23.4,4.2,13.9
2000,All,Portland Trail Blazers,0.72,5.0,13.8,36.1,36.8,78.4,47.0,23.5,4.3,15.2
2000,All,Indiana Pacers,0.683,7.1,18.1,39.2,37.2,81.0,45.9,22.6,3.9,14.1
2000,All,Utah Jazz,0.671,4.0,10.4,38.5,36.1,77.8,46.4,24.9,5.0,14.9
2000,All,Phoenix Suns,0.646,5.6,15.2,36.8,37.7,82.6,45.7,25.6,5.2,16.7
2000,All,San Antonio Spurs,0.646,4.0,10.8,37.4,36.0,78.0,46.2,22.2,5.2,15.0
2000,All,Miami Heat,0.634,5.4,14.7,37.1,36.3,78.8,46.0,23.5,4.4,15.0
2000,All,Minnesota Timberwolves,0.61,3.0,8.7,34.6,39.3,84.3,46.7,26.9,4.2,13.9
2000,All,New York Knicks,0.61,4.3,11.4,37.5,35.3,77.7,45.5,19.4,4.3,14.6
2000,All,Charlotte Hornets,0.598,4.1,12.2,33.9,35.8,79.7,44.9,24.7,5.1,14.7
2000,All,Philadelphia 76ers,0.598,2.5,7.8,32.3,36.5,82.6,44.2,22.2,6.5,15.7
2000,All,Seattle SuperSonics,0.549,6.7,19.6,33.9,37.9,84.7,44.7,22.9,5.3,14.0
2000,All,Toronto Raptors,0.549,5.2,14.3,36.3,36.3,83.9,43.3,23.7,5.3,13.9
2000,All,Sacramento Kings,0.537,6.5,20.2,32.2,40.0,88.9,45.0,23.8,4.9,16.2
2000,All,Detroit Pistons,0.512,5.4,14.9,35.9,37.1,80.9,45.9,20.8,4.8,15.7
2000,All,Milwaukee Bucks,0.512,4.8,13.0,36.9,38.7,83.3,46.5,22.6,4.1,15.0
2000,All,Orlando Magic,0.5,3.6,10.6,33.8,38.6,85.5,45.2,20.8,5.8,17.6
2000,All,Dallas Mavericks,0.488,6.3,16.2,39.1,39.0,85.9,45.3,22.1,5.1,13.7
2000,All,Boston Celtics,0.427,5.1,15.4,33.1,37.2,83.9,44.4,21.2,5.8,15.4
2000,All,Denver Nuggets,0.427,5.7,17.0,33.6,37.3,84.3,44.2,23.3,5.6,15.6
2000,All,Houston Rockets,0.415,7.1,19.8,35.8,36.6,81.3,45.0,21.6,5.3,17.4
2000,All,Cleveland Cavaliers,0.39,4.2,11.2,37.3,36.3,82.1,44.2,23.7,6.1,17.4
2000,All,New Jersey Nets,0.378,5.8,16.8,34.7,36.3,83.9,43.3,20.6,5.7,13.6
2000,All,Washington Wizards,0.354,4.1,10.9,37.6,36.7,81.5,45.1,21.6,6.1,16.1
2000,All,Atlanta Hawks,0.341,3.1,9.9,31.7,36.6,83.0,44.1,18.9,4.9,15.4
2000,All,Vancouver Grizzlies,0.268,4.0,11.0,36.1,35.3,78.5,44.9,20.7,6.3,16.8
2000,All,Golden State Warriors,0.232,4.2,13.0,32.3,36.5,87.1,42.0,22.6,6.0,15.9
2000,All,Chicago Bulls,0.207,4.1,12.6,32.9,31.3,75.4,41.5,20.0,5.6,19.0
2000,All,Los Angeles Clippers,0.183,5.2,15.5,33.9,35.1,82.4,42.6,18.0,4.6,16.2
2000,F,Los Angeles Lakers,0.817,2.1,6.2,34.1,12.0,28.0,42.8,6.6,1.5,5.6
2000,F,Portland Trail Blazers,0.72,1.7,5.2,32.2,21.1,43.9,48.2,12.0,2.8,8.9
2000,F,Indiana Pacers,0.683,3.6,9.4,38.3,19.7,43.2,45.6,8.0,2.3,7.9
2000,F,Utah Jazz,0.671,1.8,4.8,36.8,21.0,45.4,46.4,7.9,3.0,7.9
2000,F,Phoenix Suns,0.646,3.7,9.6,38.8,20.5,44.1,46.6,8.2,2.8,8.1
2000,F,San Antonio Spurs,0.646,0.2,0.8,25.4,14.7,31.8,46.3,5.6,2.6,5.8
2000,F,Miami Heat,0.634,1.8,4.5,39.5,17.3,36.8,47.0,7.8,2.4,7.0
2000,F,Minnesota Timberwolves,0.61,1.0,2.7,36.2,24.1,49.7,48.4,12.3,2.6,8.0
2000,F,New York Knicks,0.61,1.3,3.8,33.4,18.4,40.4,45.4,8.1,2.6,7.3
2000,F,Charlotte Hornets,0.598,2.2,6.1,36.0,23.0,50.4,45.7,12.6,3.1,9.0
2000,F,Philadelphia 76ers,0.598,1.2,3.4,34.3,17.0,37.3,45.6,8.3,3.2,8.2
2000,F,Seattle SuperSonics,0.549,1.0,3.1,30.4,18.0,38.3,46.9,6.9,3.1,6.9
2000,F,Toronto Raptors,0.549,2.7,7.2,37.9,27.7,62.5,44.4,13.3,3.9,9.6
2000,F,Sacramento Kings,0.537,1.7,5.0,33.6,20.1,42.5,47.4,7.6,2.4,6.7
2000,F,Detroit Pistons,0.512,2.9,9.0,32.0,27.7,59.7,46.4,13.8,3.8,10.5
2000,F,Milwaukee Bucks,0.512,1.8,5.4,34.4,19.4,41.3,47.1,6.0,2.2,7.2
2000,F,Orlando Magic,0.5,1.2,3.4,34.8,20.6,44.0,46.7,8.6,3.2,10.4
2000,F,Dallas Mavericks,0.488,2.0,5.4,36.0,13.2,28.8,45.6,4.1,2.1,4.0
2000,F,Boston Celtics,0.427,3.2,10.6,30.3,24.8,56.6,43.9,12.7,4.2,10.5
2000,F,Denver Nuggets,0.427,3.4,9.7,35.1,29.2,63.2,46.1,11.3,4.5,11.8
2000,F,Houston Rockets,0.415,2.7,7.4,36.4,15.6,33.7,46.3,6.1,2.6,7.9
2000,F,Cleveland Cavaliers,0.39,2.4,6.0,39.5,24.1,54.0,44.7,8.1,4.0,11.6
2000,F,New Jersey Nets,0.378,2.9,8.0,36.9,14.4,33.2,43.4,4.5,2.5,5.6
2000,F,Washington Wizards,0.354,1.4,3.5,39.9,19.3,40.2,48.0,6.5,3.7,8.6
2000,F,Atlanta Hawks,0.341,0.2,0.9,18.7,13.3,29.6,44.8,3.1,2.2,5.7
2000,F,Vancouver Grizzlies,0.268,1.2,3.7,33.0,17.5,37.8,46.2,7.1,3.5,8.7
2000,F,Golden State Warriors,0.232,1.0,3.2,29.8,19.1,43.8,43.7,7.9,3.5,8.0
2000,F,Chicago Bulls,0.207,1.3,4.5,29.8,17.2,39.7,43.4,8.8,3.4,9.5
2000,F,Los Angeles Clippers,0.183,1.9,5.7,33.9,16.8,38.3,43.9,7.0,2.3,7.0
2000,C,Los Angeles Lakers,0.817,0.0,0.0,0.0,12.5,22.6,55.5,4.2,0.9,2.7
2000,C,Portland Trail Blazers,0.758,0.1,0.3,36.8,4.6,9.2,50.2,1.8,0.4,1.6
2000,C,Indiana Pacers,0.683,1.1,2.7,40.5,7.9,16.9,46.4,2.0,0.7,2.6
2000,C,Utah Jazz,0.671,0.0,0.0,33.3,4.0,8.1,49.2,0.7,0.9,2.6
2000,C,Phoenix Suns,0.642,0.0,0.0,0.0,4.0,8.0,50.9,1.8,0.8,2.4
2000,C,San Antonio Spurs,0.642,0.0,0.0,0.0,6.7,13.1,51.0,1.8,0.9,2.0
2000,C,Miami Heat,0.634,0.0,0.0,0.0,8.2,14.9,55.0,1.5,0.9,2.2
2000,C,Minnesota Timberwolves,0.61,0.0,0.0,0.0,3.1,6.6,47.0,1.4,0.5,1.5
2000,C,New York Knicks,0.61,0.0,0.0,25.0,7.8,16.8,46.3,1.4,1.1,3.2
2000,C,Charlotte Hornets,0.598,0.0,0.1,0.0,6.8,15.2,44.7,2.2,1.5,3.0
2000,C,Philadelphia 76ers,0.598,0.0,0.1,0.0,11.5,24.0,47.8,1.8,2.2,4.8
2000,C,Seattle SuperSonics,0.549,0.0,0.3,12.0,6.0,13.2,45.2,3.1,0.6,3.1
2000,C,Toronto Raptors,0.549,0.0,0.0,25.0,7.0,16.4,42.5,2.0,1.7,3.3
2000,C,Sacramento Kings,0.537,0.1,0.3,26.9,6.6,13.0,50.5,3.5,1.3,3.1
2000,C,Detroit Pistons,0.512,1.2,3.0,38.8,4.3,9.4,45.3,1.5,0.3,2.3
2000,C,Milwaukee Bucks,0.512,0.0,0.1,11.1,6.9,14.2,48.4,2.0,1.0,4.0
2000,C,Orlando Magic,0.5,0.0,0.1,25.0,6.7,15.1,44.4,1.9,1.5,2.7
2000,C,Dallas Mavericks,0.488,1.4,3.8,37.6,11.2,24.2,46.0,4.1,1.4,4.1
2000,C,Boston Celtics,0.427,0.0,0.1,11.1,6.6,13.6,48.8,1.9,0.9,2.8
2000,C,Denver Nuggets,0.427,0.7,2.3,31.9,8.3,17.2,48.2,2.0,1.4,3.4
2000,C,Houston Rockets,0.415,0.0,0.2,5.0,7.7,15.2,50.7,1.8,1.0,3.8
2000,C,Cleveland Cavaliers,0.39,0.0,0.0,0.0,5.0,10.2,49.5,1.5,0.9,3.2
2000,C,New Jersey Nets,0.378,0.0,0.0,100.0,4.1,9.3,44.0,1.7,0.8,2.9
2000,C,Washington Wizards,0.354,0.0,0.0,25.0,7.0,14.7,48.0,1.9,1.6,3.5
2000,C,Atlanta Hawks,0.341,0.0,0.0,33.3,6.1,11.4,53.7,1.5,0.8,3.3
2000,C,Vancouver Grizzlies,0.268,0.0,0.1,0.0,9.6,19.8,48.3,2.7,1.9,4.7
2000,C,Golden State Warriors,0.228,0.0,0.0,0.0,3.5,7.5,46.6,0.8,0.7,1.9
2000,C,Chicago Bulls,0.207,0.0,0.1,14.3,4.0,9.8,41.1,2.8,1.0,3.5
2000,C,Los Angeles Clippers,0.183,0.0,0.1,9.1,12.0,26.5,45.2,2.3,1.9,5.6
2000,G,Los Angeles Lakers,0.817,3.1,9.4,33.2,19.2,45.6,42.1,15.1,2.5,7.6
2000,G,Portland Trail Blazers,0.72,3.5,9.0,38.4,14.8,33.0,45.0,11.2,1.6,6.0
2000,G,Indiana Pacers,0.683,4.5,11.1,40.0,18.9,41.1,45.9,17.4,1.6,7.0
2000,G,Utah Jazz,0.671,2.2,5.6,40.1,13.6,29.1,46.5,16.7,1.5,5.6
2000,G,Phoenix Suns,0.646,2.6,7.6,34.7,14.8,34.7,42.6,16.4,1.8,7.0
2000,G,San Antonio Spurs,0.646,3.8,10.0,38.4,14.7,33.2,44.2,14.8,1.7,7.3
2000,G,Miami Heat,0.634,3.8,10.5,35.8,11.5,28.9,39.9,14.5,1.3,6.1
2000,G,Minnesota Timberwolves,0.61,2.2,6.5,33.7,16.7,37.5,44.5,15.6,1.8,6.0
2000,G,New York Knicks,0.61,3.5,9.2,38.7,18.9,42.2,44.7,14.5,2.0,7.7
2000,G,Charlotte Hornets,0.598,3.5,10.2,34.2,16.3,37.9,43.1,15.2,1.8,6.5
2000,G,Philadelphia 76ers,0.598,1.9,5.9,32.6,18.2,43.5,41.9,16.3,3.2,7.5
2000,G,Seattle SuperSonics,0.549,5.7,16.3,34.9,17.2,40.5,42.5,15.2,1.7,5.9
2000,G,Toronto Raptors,0.549,4.8,12.9,37.0,20.3,46.9,43.3,15.4,2.3,6.9
2000,G,Sacramento Kings,0.537,4.8,14.9,31.9,13.2,33.4,39.7,12.7,1.2,6.3
2000,G,Detroit Pistons,0.512,3.7,10.4,35.5,16.4,38.4,42.7,11.5,2.2,7.5
2000,G,Milwaukee Bucks,0.512,3.0,7.7,38.6,18.4,40.1,45.8,16.6,1.7,6.7
2000,G,Orlando Magic,0.5,2.4,7.6,31.9,18.1,42.0,43.2,12.5,2.4,7.3
2000,G,Dallas Mavericks,0.488,4.4,10.7,40.8,20.9,46.5,45.0,16.4,2.3,7.5
2000,G,Boston Celtics,0.427,3.5,9.5,36.3,18.0,41.0,43.8,13.3,2.3,7.8
2000,G,Denver Nuggets,0.427,3.5,10.5,33.4,14.9,36.6,40.6,15.4,2.3,6.8
2000,G,Houston Rockets,0.415,5.6,15.6,36.2,22.5,50.8,44.2,16.7,2.8,10.1
2000,G,Cleveland Cavaliers,0.39,3.1,8.3,37.6,15.5,35.8,43.4,17.3,2.3,7.5
2000,G,New Jersey Nets,0.378,3.9,11.6,33.4,22.0,51.7,42.6,16.1,2.9,7.5
2000,G,Washington Wizards,0.354,2.7,7.5,36.1,15.6,37.2,42.1,14.4,2.1,6.5
2000,G,Atlanta Hawks,0.341,3.0,9.0,33.0,19.4,46.4,41.8,14.5,2.1,7.4
2000,G,Vancouver Grizzlies,0.268,2.7,7.2,37.7,15.5,35.7,43.3,13.1,2.3,7.2
2000,G,Golden State Warriors,0.232,3.5,10.7,32.7,18.1,45.4,39.8,15.8,2.4,7.8
2000,G,Chicago Bulls,0.207,3.7,11.3,33.1,17.0,43.2,39.2,13.5,2.7,10.3
2000,G,Los Angeles Clippers,0.183,3.3,9.7,34.0,12.7,31.3,40.7,10.2,1.4,6.1
1999,All,San Antonio Spurs,0.74,3.4,10.4,33.0,34.8,76.2,45.6,22.0,4.9,15.2
1999,All,Utah Jazz,0.74,2.8,7.8,36.1,33.7,72.4,46.5,24.1,5.3,16.3
1999,All,Portland Trail Blazers,0.7,4.9,13.5,36.4,34.9,79.1,44.2,21.5,4.9,15.4
1999,All,Indiana Pacers,0.66,5.9,16.0,36.8,34.6,77.3,44.8,20.1,4.8,13.0
1999,All,Miami Heat,0.66,5.8,16.1,35.9,32.3,71.3,45.3,20.4,3.8,14.9
1999,All,Orlando Magic,0.66,4.5,13.5,33.0,33.7,78.9,42.8,21.3,4.8,16.4
1999,All,Atlanta Hawks,0.62,3.9,12.9,30.6,30.8,75.2,40.9,15.6,4.9,14.9
1999,All,Houston Rockets,0.62,6.7,18.3,36.8,35.1,76.0,46.2,21.2,4.9,16.2
1999,All,Los Angeles Lakers,0.62,4.8,13.7,35.2,36.8,78.7,46.8,21.9,3.9,15.1
1999,All,Detroit Pistons,0.58,5.0,13.6,36.5,33.2,74.3,44.7,20.2,4.5,15.8
1999,All,Milwaukee Bucks,0.56,4.6,12.4,37.3,35.1,76.4,45.9,20.6,3.9,14.4
1999,All,Philadelphia 76ers,0.56,2.0,7.4,26.4,33.1,77.7,42.6,18.7,5.3,16.4
1999,All,New York Knicks,0.54,4.2,11.8,35.3,32.2,74.1,43.5,19.3,4.3,16.1
1999,All,Phoenix Suns,0.54,5.2,14.0,37.2,35.9,80.1,44.9,25.0,4.1,13.6
1999,All,Sacramento Kings,0.54,5.8,18.9,30.8,38.4,86.1,44.5,22.6,4.4,16.8
1999,All,Charlotte Hornets,0.52,5.4,14.7,36.5,33.4,74.4,44.9,22.2,4.6,15.9
1999,All,Minnesota Timberwolves,0.5,2.4,8.2,29.8,36.8,86.5,42.5,24.4,5.2,12.8
1999,All,Seattle SuperSonics,0.5,6.2,18.0,34.4,35.1,79.5,44.2,21.7,4.5,15.3
1999,All,Toronto Raptors,0.46,4.5,13.2,34.1,33.2,78.8,42.1,20.7,5.2,16.0
1999,All,Cleveland Cavaliers,0.44,3.6,10.7,34.1,31.2,71.2,43.9,21.9,5.6,15.7
1999,All,Golden State Warriors,0.42,3.2,11.3,28.7,34.6,83.5,41.5,20.7,6.1,15.4
1999,All,Boston Celtics,0.38,5.5,15.2,36.0,36.3,83.3,43.6,21.5,5.1,16.1
1999,All,Dallas Mavericks,0.38,4.0,11.9,33.9,35.0,80.7,43.4,18.4,4.9,13.8
1999,All,Washington Wizards,0.36,3.6,11.6,30.9,35.4,79.4,44.5,21.3,4.2,14.7
1999,All,New Jersey Nets,0.32,4.5,13.6,33.1,33.8,83.2,40.6,18.5,6.5,15.0
1999,All,Denver Nuggets,0.28,6.0,18.4,32.8,33.6,79.8,42.1,19.4,5.5,14.8
1999,All,Chicago Bulls,0.26,3.5,12.2,29.0,30.8,76.7,40.1,20.3,5.7,15.5
1999,All,Los Angeles Clippers,0.18,4.3,13.4,32.0,34.2,80.1,42.7,16.4,5.8,15.9
1999,All,Vancouver Grizzlies,0.16,3.0,9.1,32.7,32.9,76.8,42.8,19.3,6.6,17.0
1999,F,San Antonio Spurs,0.74,1.8,5.3,33.3,19.1,42.5,45.1,8.1,3.2,7.8
1999,F,Utah Jazz,0.74,1.3,3.9,33.8,18.2,38.9,46.8,7.7,2.7,8.0
1999,F,Portland Trail Blazers,0.7,1.5,3.6,42.5,14.0,29.7,47.1,5.6,2.1,6.6
1999,F,Indiana Pacers,0.66,2.3,5.7,40.6,13.1,28.2,46.5,3.8,2.4,5.8
1999,F,Miami Heat,0.66,1.9,5.5,34.3,14.6,31.7,46.0,7.5,2.0,7.7
1999,F,Orlando Magic,0.66,3.0,9.4,32.3,22.2,52.0,42.7,11.6,3.2,11.0
1999,F,Atlanta Hawks,0.62,1.1,3.7,29.0,14.4,34.5,41.8,3.6,2.6,6.6
1999,F,Houston Rockets,0.62,2.9,8.3,35.1,16.7,36.4,45.9,11.3,2.7,7.7
1999,F,Los Angeles Lakers,0.62,3.1,9.0,33.9,21.0,46.9,44.7,11.3,2.5,9.5
1999,F,Detroit Pistons,0.58,2.0,5.9,33.0,24.1,53.1,45.4,12.8,3.8,10.9
1999,F,Milwaukee Bucks,0.56,2.3,5.7,41.1,19.2,40.7,47.3,5.5,2.4,6.6
1999,F,Philadelphia 76ers,0.56,0.4,1.2,32.3,10.4,24.0,43.1,3.4,1.7,6.4
1999,F,New York Knicks,0.54,1.2,4.0,31.2,15.2,33.9,45.0,5.9,2.2,7.0
1999,F,Phoenix Suns,0.54,3.1,7.9,38.7,21.1,44.6,47.2,9.6,2.4,7.8
1999,F,Sacramento Kings,0.54,1.4,4.9,28.4,22.6,48.2,46.9,7.8,2.8,8.8
1999,F,Charlotte Hornets,0.52,1.5,4.6,33.2,14.6,32.4,44.9,5.7,2.1,6.7
1999,F,Minnesota Timberwolves,0.5,1.0,3.3,31.1,23.6,54.3,43.4,9.9,3.1,7.7
1999,F,Seattle SuperSonics,0.5,1.0,2.8,35.5,16.5,36.9,44.8,7.3,2.4,7.3
1999,F,Toronto Raptors,0.46,1.5,5.4,28.5,27.0,62.8,43.0,15.0,4.7,12.1
1999,F,Cleveland Cavaliers,0.44,2.8,7.5,37.3,22.3,49.3,45.3,8.8,4.2,10.8
1999,F,Golden State Warriors,0.42,1.2,4.0,31.2,17.6,41.1,42.9,5.6,3.1,7.2
1999,F,Boston Celtics,0.38,3.5,9.8,35.5,26.5,60.7,43.7,11.1,3.7,11.0
1999,F,Dallas Mavericks,0.38,1.4,4.9,28.5,21.3,48.0,44.5,7.7,2.9,7.2
1999,F,Washington Wizards,0.36,0.8,3.0,27.6,20.2,42.5,47.4,6.9,2.2,8.7
1999,F,New Jersey Nets,0.32,1.0,3.1,31.8,17.9,42.9,41.7,6.6,3.8,8.3
1999,F,Denver Nuggets,0.28,2.3,6.9,32.9,21.7,49.3,44.1,6.1,3.9,9.8
1999,F,Chicago Bulls,0.26,0.8,3.0,26.8,15.9,36.4,43.5,8.5,3.2,7.4
1999,F,Los Angeles Clippers,0.18,3.1,8.7,35.3,23.6,54.1,43.7,7.5,3.9,10.1
1999,F,Vancouver Grizzlies,0.16,0.8,2.4,33.3,17.7,40.5,43.7,6.9,4.0,9.2
1999,C,San Antonio Spurs,0.74,0.0,0.2,12.5,14.5,28.6,50.6,4.8,2.0,4.9
1999,C,Utah Jazz,0.74,0.0,0.1,25.0,4.1,9.4,44.0,1.1,1.3,3.1
1999,C,Portland Trail Blazers,0.7,0.4,1.1,37.5,10.6,21.7,49.1,4.0,1.3,4.2
1999,C,Miami Heat,0.673,0.0,0.0,0.0,7.1,13.9,51.0,1.6,0.9,2.5
1999,C,Indiana Pacers,0.66,0.7,1.8,38.0,11.1,23.6,46.9,2.2,1.5,3.6
1999,C,Orlando Magic,0.66,0.0,0.2,20.0,8.1,18.1,44.8,3.4,1.3,4.1
1999,C,Atlanta Hawks,0.62,0.0,0.0,0.0,3.9,7.9,49.1,1.4,0.6,2.8
1999,C,Houston Rockets,0.62,0.1,0.3,30.8,10.7,20.8,51.2,2.1,1.4,3.8
1999,C,Los Angeles Lakers,0.62,0.0,0.1,0.0,14.2,26.7,53.1,3.7,1.2,4.4
1999,C,Detroit Pistons,0.58,0.0,0.1,16.7,7.1,15.5,46.1,2.4,1.0,3.4
1999,C,Milwaukee Bucks,0.56,0.0,0.0,0.0,5.2,10.5,49.5,1.5,1.1,2.7
1999,C,Philadelphia 76ers,0.56,0.0,0.1,20.0,11.1,23.7,46.7,2.2,1.6,5.4
1999,C,New York Knicks,0.54,0.0,0.0,0.0,8.7,18.9,46.0,1.2,1.1,3.9
1999,C,Phoenix Suns,0.54,0.0,0.2,9.1,7.1,15.0,47.6,3.4,0.9,2.9
1999,C,Sacramento Kings,0.54,0.2,0.9,25.6,6.2,13.1,47.3,4.4,1.1,2.8
1999,C,Charlotte Hornets,0.52,0.2,0.7,22.2,9.4,20.0,46.9,3.5,2.1,4.2
1999,C,Minnesota Timberwolves,0.5,0.2,0.8,23.7,6.7,15.4,43.3,2.5,0.9,2.5
1999,C,Seattle SuperSonics,0.5,0.0,0.1,25.0,5.6,11.2,49.7,1.2,0.7,2.6
1999,C,Toronto Raptors,0.46,0.0,0.0,0.0,4.3,10.2,42.1,1.4,0.6,2.2
1999,C,Cleveland Cavaliers,0.44,0.0,0.0,0.0,4.3,9.4,46.3,1.0,0.9,2.4
1999,C,Golden State Warriors,0.42,0.0,0.0,0.0,4.6,11.4,40.1,1.4,1.7,2.8
1999,C,Boston Celtics,0.38,0.0,0.1,0.0,7.1,13.9,51.1,2.9,0.7,3.7
1999,C,Dallas Mavericks,0.38,0.0,0.2,0.0,4.6,10.5,43.6,1.7,0.7,2.5
1999,C,Washington Wizards,0.347,0.0,0.0,0.0,2.9,5.3,55.2,0.4,0.5,1.9
1999,C,Denver Nuggets,0.28,0.3,1.0,28.6,14.2,30.1,47.0,2.7,2.7,5.3
1999,C,New Jersey Nets,0.275,0.0,0.0,0.0,0.7,2.3,32.2,0.1,0.2,0.9
1999,C,Chicago Bulls,0.26,0.0,0.1,33.3,8.2,19.0,43.4,2.9,1.9,4.5
1999,C,Los Angeles Clippers,0.18,0.0,0.0,0.0,6.1,13.7,44.3,1.2,1.5,3.4
1999,C,Vancouver Grizzlies,0.16,0.0,0.1,0.0,8.2,18.3,44.7,1.9,1.6,4.2
1999,G,San Antonio Spurs,0.74,2.5,7.3,34.2,12.7,28.7,44.2,13.2,1.4,6.5
1999,G,Utah Jazz,0.74,1.7,4.6,37.8,14.5,31.3,46.4,16.4,2.0,6.7
1999,G,Portland Trail Blazers,0.7,4.5,12.3,36.5,18.3,44.6,41.0,14.7,2.2,7.8
1999,G,Indiana Pacers,0.66,3.6,10.2,34.8,15.3,36.4,42.0,15.3,1.8,5.9
1999,G,Miami Heat,0.66,5.4,15.1,35.7,13.5,33.1,40.9,14.5,1.1,7.2
1999,G,Orlando Magic,0.66,4.1,12.3,33.4,16.2,39.0,41.5,14.6,1.8,7.1
1999,G,Atlanta Hawks,0.62,3.6,11.5,31.4,15.1,39.4,38.2,11.5,1.7,6.8
1999,G,Houston Rockets,0.62,6.1,16.2,37.5,17.7,40.3,43.8,14.6,2.1,9.4
1999,G,Los Angeles Lakers,0.62,3.8,10.6,35.4,17.6,40.5,43.4,14.6,2.0,7.5
1999,G,Detroit Pistons,0.58,4.9,13.1,37.6,13.9,34.2,40.6,10.6,1.5,7.2
1999,G,Milwaukee Bucks,0.56,3.7,9.6,38.0,17.2,38.7,44.4,15.7,1.4,7.5
1999,G,Philadelphia 76ers,0.56,1.6,6.4,25.8,17.2,42.0,41.1,14.2,2.8,7.9
1999,G,New York Knicks,0.54,3.3,9.3,35.9,15.4,37.2,41.5,14.3,1.8,8.0
1999,G,Phoenix Suns,0.54,2.2,6.1,35.4,11.5,28.2,40.7,14.2,1.0,4.4
1999,G,Sacramento Kings,0.54,4.3,13.6,31.9,13.1,32.9,39.6,11.4,1.1,6.9
1999,G,Charlotte Hornets,0.52,3.8,10.0,37.9,16.4,37.4,43.9,15.8,2.0,8.0
1999,G,Minnesota Timberwolves,0.5,1.6,5.5,28.7,12.8,32.4,39.6,14.8,2.0,4.8
1999,G,Seattle SuperSonics,0.5,5.2,15.2,34.2,16.8,39.7,42.4,14.2,2.0,7.3
1999,G,Toronto Raptors,0.46,4.5,13.1,34.4,21.0,50.9,41.3,14.6,3.0,9.4
